account_id,account_no,account_type,product_name,currency,open_date,close_date,status,interest_rate,customer_id,branch_id
934,00000000934,TABUNGAN,Tabungan Online,IDR,2012-08-17,,ACTIVE,0.91,620,17
935,00000000935,DEPOSITO,Deposito 12 Bulan,IDR,2019-05-22,,DORMANT,6.46,620,17
936,00000000936,TABUNGAN,Tabungan Reguler,IDR,2010-01-14,,ACTIVE,5.09,621,8
937,00000000937,GIRO,Giro Reguler,IDR,2018-10-09,,ACTIVE,4.2,622,16
938,00000000938,TABUNGAN,Tabungan Bisnis,IDR,2014-08-21,,ACTIVE,3.33,622,16
939,00000000939,GIRO,Giro Bisnis,IDR,2019-08-09,2023-06-03,CLOSED,5.02,622,16
940,00000000940,TABUNGAN,Tabungan Reguler,IDR,2011-02-03,,ACTIVE,4.88,623,14
941,00000000941,TABUNGAN,Tabungan Reguler,IDR,2018-02-02,2024-09-16,CLOSED,7.33,623,14
942,00000000942,GIRO,Giro Reguler,IDR,2016-08-13,,ACTIVE,5.92,624,15
943,00000000943,TABUNGAN,Tabungan Online,IDR,2014-09-27,,ACTIVE,1.76,625,12
944,00000000944,DEPOSITO,Deposito 12 Bulan,IDR,2023-09-07,,ACTIVE,5.84,625,12
945,00000000945,TABUNGAN,Tabungan Junior,IDR,2023-09-17,,ACTIVE,4.77,626,10
946,00000000946,TABUNGAN,Tabungan Reguler,USD,2020-02-03,,ACTIVE,3.55,627,21
947,00000000947,TABUNGAN,Tabungan Online,IDR,2010-11-29,,ACTIVE,5.66,628,3
948,00000000948,GIRO,Giro Valas,IDR,2017-12-13,,ACTIVE,4.85,629,25
949,00000000949,DEPOSITO,Deposito 12 Bulan,IDR,2015-07-23,,ACTIVE,4.58,630,21
950,00000000950,GIRO,Giro Bisnis,IDR,2016-07-12,,ACTIVE,3.8,631,11
951,00000000951,TABUNGAN,Tabungan Bisnis,IDR,2017-04-16,,ACTIVE,7.37,632,7
952,00000000952,TABUNGAN,Tabungan Online,IDR,2023-06-04,,ACTIVE,0.9,633,16
953,00000000953,TABUNGAN,Tabungan Reguler,IDR,2014-08-27,,ACTIVE,2.24,634,21
954,00000000954,TABUNGAN,Tabungan Junior,IDR,2021-04-11,,ACTIVE,5.88,635,6
955,00000000955,DEPOSITO,Deposito 6 Bulan,IDR,2010-07-21,,ACTIVE,6.15,636,5
956,00000000956,GIRO,Giro Reguler,IDR,2018-12-10,,ACTIVE,2.69,637,20
957,00000000957,TABUNGAN,Tabungan Bisnis,IDR,2016-04-18,,ACTIVE,6.71,638,3
958,00000000958,TABUNGAN,Tabungan Junior,IDR,2019-09-27,,ACTIVE,3.76,638,3
959,00000000959,GIRO,Giro Reguler,IDR,2012-12-19,,ACTIVE,6.04,639,12
960,00000000960,TABUNGAN,Tabungan Reguler,IDR,2013-10-19,,ACTIVE,5.05,639,12
961,00000000961,GIRO,Giro Valas,IDR,2017-12-23,,ACTIVE,4.21,640,21
962,00000000962,TABUNGAN,Tabungan Online,IDR,2018-08-05,,ACTIVE,4.87,640,21
963,00000000963,TABUNGAN,Tabungan Bisnis,IDR,2023-02-14,,ACTIVE,7.24,641,22
964,00000000964,DEPOSITO,Deposito 6 Bulan,IDR,2010-12-16,,ACTIVE,5.99,641,22
965,00000000965,TABUNGAN,Tabungan Junior,IDR,2015-01-08,,ACTIVE,6.83,642,14
966,00000000966,TABUNGAN,Tabungan Reguler,IDR,2023-12-01,,ACTIVE,2.06,643,23
967,00000000967,DEPOSITO,Deposito 3 Bulan,IDR,2016-11-11,,ACTIVE,5.08,644,11
968,00000000968,TABUNGAN,Tabungan Bisnis,IDR,2022-11-03,2023-04-14,CLOSED,1.66,644,11
969,00000000969,TABUNGAN,Tabungan Bisnis,IDR,2013-07-10,,DORMANT,1.05,645,13
970,00000000970,TABUNGAN,Tabungan Online,IDR,2012-07-01,,ACTIVE,6.24,646,16
971,00000000971,GIRO,Giro Bisnis,IDR,2010-12-29,,ACTIVE,2.72,647,17
972,00000000972,DEPOSITO,Deposito 3 Bulan,IDR,2019-12-31,,ACTIVE,3.09,647,17
973,00000000973,GIRO,Giro Valas,IDR,2018-02-01,,ACTIVE,2.25,647,17
974,00000000974,TABUNGAN,Tabungan Bisnis,IDR,2024-02-01,,ACTIVE,2.13,648,19
975,00000000975,DEPOSITO,Deposito 3 Bulan,IDR,2022-05-07,,ACTIVE,7.14,648,19
976,00000000976,TABUNGAN,Tabungan Bisnis,IDR,2021-09-25,,ACTIVE,7.48,649,19
977,00000000977,GIRO,Giro Reguler,IDR,2017-06-02,,ACTIVE,2.06,650,14
978,00000000978,TABUNGAN,Tabungan Online,IDR,2010-07-01,,ACTIVE,1.23,651,12
979,00000000979,TABUNGAN,Tabungan Online,IDR,2021-10-26,,ACTIVE,0.93,652,15
980,00000000980,TABUNGAN,Tabungan Bisnis,IDR,2015-05-10,,ACTIVE,4.74,653,13
981,00000000981,TABUNGAN,Tabungan Bisnis,IDR,2023-07-10,,ACTIVE,4.06,653,13
982,00000000982,GIRO,Giro Bisnis,IDR,2022-07-25,,ACTIVE,5.46,654,1
983,00000000983,TABUNGAN,Tabungan Bisnis,IDR,2010-07-13,,ACTIVE,0.82,655,17
984,00000000984,TABUNGAN,Tabungan Reguler,IDR,2011-05-03,,ACTIVE,3.63,656,17
985,00000000985,TABUNGAN,Tabungan Junior,USD,2010-10-11,,ACTIVE,6.07,657,18
986,00000000986,GIRO,Giro Bisnis,IDR,2011-05-04,,ACTIVE,7.48,658,10
987,00000000987,TABUNGAN,Tabungan Bisnis,IDR,2016-01-14,,ACTIVE,2.99,658,10
988,00000000988,GIRO,Giro Bisnis,IDR,2015-01-09,,ACTIVE,4.99,659,7
989,00000000989,DEPOSITO,Deposito 6 Bulan,IDR,2013-07-04,,ACTIVE,4.32,659,7
990,00000000990,DEPOSITO,Deposito 6 Bulan,IDR,2013-08-19,,ACTIVE,0.92,660,23
991,00000000991,TABUNGAN,Tabungan Bisnis,IDR,2018-10-09,2024-04-17,CLOSED,4.67,661,4
992,00000000992,TABUNGAN,Tabungan Junior,IDR,2011-05-19,,ACTIVE,6.03,662,22
993,00000000993,TABUNGAN,Tabungan Online,IDR,2023-06-21,,ACTIVE,2.25,663,7
994,00000000994,DEPOSITO,Deposito 12 Bulan,IDR,2020-08-17,,ACTIVE,2.07,663,7
995,00000000995,GIRO,Giro Reguler,IDR,2012-09-21,,ACTIVE,5.11,663,7
996,00000000996,TABUNGAN,Tabungan Junior,IDR,2021-12-04,,ACTIVE,6.19,664,2
997,00000000997,TABUNGAN,Tabungan Online,IDR,2014-01-21,,ACTIVE,3.68,665,14
998,00000000998,TABUNGAN,Tabungan Bisnis,IDR,2017-08-25,,ACTIVE,4.59,665,14
999,00000000999,DEPOSITO,Deposito 6 Bulan,IDR,2015-07-15,,ACTIVE,3.3,666,19
1000,00000001000,TABUNGAN,Tabungan Junior,IDR,2024-02-04,,ACTIVE,2.33,666,19
1001,00000001001,TABUNGAN,Tabungan Bisnis,IDR,2017-06-10,,ACTIVE,4.03,666,19
1002,00000001002,TABUNGAN,Tabungan Reguler,IDR,2023-09-09,,ACTIVE,5.09,667,15
1003,00000001003,GIRO,Giro Bisnis,IDR,2023-08-10,,ACTIVE,4.08,667,15
1004,00000001004,TABUNGAN,Tabungan Bisnis,IDR,2021-08-26,,ACTIVE,2.4,668,8
1005,00000001005,TABUNGAN,Tabungan Online,IDR,2015-01-15,2024-04-07,CLOSED,2.18,669,20
1006,00000001006,TABUNGAN,Tabungan Junior,IDR,2016-12-20,,ACTIVE,4.81,669,20
1007,00000001007,TABUNGAN,Tabungan Bisnis,IDR,2022-01-05,,ACTIVE,3.2,669,20
1008,00000001008,DEPOSITO,Deposito 1 Bulan,IDR,2022-07-07,,ACTIVE,1.9,670,23
1009,00000001009,TABUNGAN,Tabungan Bisnis,IDR,2013-11-27,,ACTIVE,1.28,670,23
1010,00000001010,GIRO,Giro Valas,IDR,2014-05-05,,ACTIVE,1.36,671,2
1011,00000001011,TABUNGAN,Tabungan Junior,IDR,2011-06-17,,ACTIVE,1.1,672,9
1012,00000001012,DEPOSITO,Deposito 6 Bulan,IDR,2021-02-09,,ACTIVE,2.01,672,9
1013,00000001013,TABUNGAN,Tabungan Reguler,IDR,2018-12-03,,ACTIVE,5.22,673,17
1014,00000001014,DEPOSITO,Deposito 12 Bulan,IDR,2021-09-22,,DORMANT,1.71,674,13
1015,00000001015,DEPOSITO,Deposito 12 Bulan,IDR,2013-02-09,,ACTIVE,1.77,675,15
1016,00000001016,TABUNGAN,Tabungan Online,IDR,2021-01-30,,DORMANT,3.69,675,15
1017,00000001017,GIRO,Giro Valas,IDR,2012-01-24,,ACTIVE,4.77,676,21
1018,00000001018,DEPOSITO,Deposito 3 Bulan,USD,2018-04-24,,DORMANT,4.68,677,24
1019,00000001019,TABUNGAN,Tabungan Reguler,IDR,2023-11-29,,ACTIVE,2.26,678,18
1020,00000001020,TABUNGAN,Tabungan Reguler,USD,2020-09-23,,ACTIVE,2.7,679,16
1021,00000001021,TABUNGAN,Tabungan Bisnis,IDR,2011-06-27,,ACTIVE,4.73,680,19
1022,00000001022,TABUNGAN,Tabungan Online,IDR,2020-02-12,,ACTIVE,7.33,680,19
1023,00000001023,DEPOSITO,Deposito 1 Bulan,IDR,2014-06-06,,ACTIVE,3.24,680,19
1024,00000001024,TABUNGAN,Tabungan Junior,IDR,2015-06-21,,ACTIVE,2.94,681,8
1025,00000001025,TABUNGAN,Tabungan Junior,IDR,2015-01-01,,DORMANT,5.73,681,8
1026,00000001026,TABUNGAN,Tabungan Bisnis,IDR,2010-09-28,,ACTIVE,3.66,682,22
1027,00000001027,DEPOSITO,Deposito 6 Bulan,IDR,2011-07-20,,ACTIVE,5.8,682,22
1028,00000001028,GIRO,Giro Valas,IDR,2010-12-13,,ACTIVE,3.5,682,22
1029,00000001029,TABUNGAN,Tabungan Junior,IDR,2018-04-17,,ACTIVE,6.11,683,19
1030,00000001030,TABUNGAN,Tabungan Online,IDR,2017-05-25,,ACTIVE,6.0,683,19
1031,00000001031,DEPOSITO,Deposito 3 Bulan,IDR,2021-06-12,,ACTIVE,3.44,684,22
1032,00000001032,TABUNGAN,Tabungan Reguler,IDR,2016-12-30,,ACTIVE,7.18,684,22
1033,00000001033,GIRO,Giro Valas,IDR,2020-01-22,,ACTIVE,6.24,685,11
1034,00000001034,TABUNGAN,Tabungan Bisnis,IDR,2016-02-29,,ACTIVE,1.48,685,11
1035,00000001035,DEPOSITO,Deposito 6 Bulan,USD,2013-12-03,,ACTIVE,6.04,686,19
1036,00000001036,GIRO,Giro Valas,IDR,2023-07-04,,ACTIVE,4.55,687,3
1037,00000001037,GIRO,Giro Reguler,IDR,2013-01-05,,ACTIVE,4.08,688,17
1038,00000001038,DEPOSITO,Deposito 1 Bulan,IDR,2021-05-02,,ACTIVE,5.97,689,10
1039,00000001039,TABUNGAN,Tabungan Bisnis,IDR,2023-12-11,,ACTIVE,3.54,689,10
1040,00000001040,TABUNGAN,Tabungan Reguler,USD,2024-02-02,,ACTIVE,5.59,690,22
1041,00000001041,TABUNGAN,Tabungan Bisnis,IDR,2010-02-20,,ACTIVE,6.59,690,22
1042,00000001042,DEPOSITO,Deposito 3 Bulan,IDR,2010-05-19,,ACTIVE,2.42,690,22
1043,00000001043,GIRO,Giro Bisnis,IDR,2010-01-08,,ACTIVE,5.65,691,15
1044,00000001044,TABUNGAN,Tabungan Bisnis,IDR,2012-09-07,,ACTIVE,4.92,691,15
1045,00000001045,DEPOSITO,Deposito 12 Bulan,IDR,2012-12-01,,DORMANT,4.67,691,15
1046,00000001046,DEPOSITO,Deposito 1 Bulan,IDR,2011-01-22,,ACTIVE,3.93,692,6
1047,00000001047,GIRO,Giro Valas,IDR,2017-02-09,,DORMANT,6.29,692,6
1048,00000001048,TABUNGAN,Tabungan Online,IDR,2022-02-27,,ACTIVE,0.69,693,6
1049,00000001049,TABUNGAN,Tabungan Reguler,IDR,2019-06-08,,ACTIVE,6.76,693,6
1050,00000001050,TABUNGAN,Tabungan Bisnis,IDR,2019-05-04,2023-08-27,CLOSED,2.6,693,6
1051,00000001051,TABUNGAN,Tabungan Online,IDR,2015-12-26,,ACTIVE,6.45,694,22
1052,00000001052,GIRO,Giro Bisnis,IDR,2010-10-01,,ACTIVE,4.91,694,22
1053,00000001053,TABUNGAN,Tabungan Bisnis,USD,2018-01-18,,ACTIVE,6.99,695,11
1054,00000001054,DEPOSITO,Deposito 1 Bulan,IDR,2022-04-07,,ACTIVE,4.67,695,11
1055,00000001055,TABUNGAN,Tabungan Bisnis,IDR,2015-12-09,,DORMANT,1.18,695,11
1056,00000001056,TABUNGAN,Tabungan Reguler,IDR,2013-08-28,,ACTIVE,4.97,696,4
1057,00000001057,TABUNGAN,Tabungan Junior,IDR,2012-03-28,,ACTIVE,4.89,697,20
1058,00000001058,DEPOSITO,Deposito 12 Bulan,IDR,2011-08-26,,ACTIVE,4.87,698,1
1059,00000001059,TABUNGAN,Tabungan Bisnis,IDR,2013-06-25,,ACTIVE,3.15,699,23
1060,00000001060,TABUNGAN,Tabungan Junior,IDR,2015-11-10,,ACTIVE,0.6,699,23
1061,00000001061,DEPOSITO,Deposito 3 Bulan,IDR,2021-11-29,,DORMANT,4.28,700,20
1062,00000001062,TABUNGAN,Tabungan Junior,IDR,2020-11-09,,ACTIVE,4.31,700,20
1063,00000001063,TABUNGAN,Tabungan Online,IDR,2020-09-22,2023-04-06,CLOSED,1.08,700,20
1064,00000001064,DEPOSITO,Deposito 6 Bulan,IDR,2022-06-13,,ACTIVE,0.93,701,3
1065,00000001065,GIRO,Giro Reguler,IDR,2022-05-13,,ACTIVE,4.65,702,23
1066,00000001066,TABUNGAN,Tabungan Reguler,IDR,2016-02-21,2016-10-12,CLOSED,2.2,703,2
1067,00000001067,GIRO,Giro Reguler,IDR,2011-09-07,,DORMANT,4.1,703,2
1068,00000001068,TABUNGAN,Tabungan Bisnis,IDR,2013-01-12,,ACTIVE,6.62,704,6
1069,00000001069,TABUNGAN,Tabungan Junior,IDR,2013-09-17,,ACTIVE,2.76,705,7
1070,00000001070,TABUNGAN,Tabungan Junior,IDR,2016-02-03,,ACTIVE,5.35,706,11
1071,00000001071,DEPOSITO,Deposito 1 Bulan,IDR,2022-02-27,,ACTIVE,1.84,707,1
1072,00000001072,TABUNGAN,Tabungan Bisnis,IDR,2012-09-19,,ACTIVE,1.27,707,1
1073,00000001073,TABUNGAN,Tabungan Junior,IDR,2021-07-21,,ACTIVE,4.69,708,5
1074,00000001074,TABUNGAN,Tabungan Junior,IDR,2019-03-24,,ACTIVE,3.39,709,23
1075,00000001075,DEPOSITO,Deposito 1 Bulan,IDR,2016-09-11,,ACTIVE,5.47,709,23
1076,00000001076,TABUNGAN,Tabungan Online,IDR,2012-10-01,,ACTIVE,7.41,710,9
1077,00000001077,TABUNGAN,Tabungan Junior,IDR,2014-03-10,,ACTIVE,2.55,711,12
1078,00000001078,TABUNGAN,Tabungan Junior,IDR,2016-04-25,,ACTIVE,5.75,711,12
1079,00000001079,DEPOSITO,Deposito 3 Bulan,IDR,2024-06-04,,DORMANT,5.61,712,9
1080,00000001080,TABUNGAN,Tabungan Bisnis,IDR,2017-09-08,,ACTIVE,6.94,713,14
1081,00000001081,TABUNGAN,Tabungan Reguler,IDR,2013-08-18,,ACTIVE,1.57,713,14
1082,00000001082,GIRO,Giro Valas,IDR,2014-01-07,,ACTIVE,2.51,714,12
1083,00000001083,TABUNGAN,Tabungan Bisnis,IDR,2011-02-17,,DORMANT,6.89,714,12
1084,00000001084,GIRO,Giro Valas,IDR,2022-11-04,,ACTIVE,2.85,714,12
1085,00000001085,DEPOSITO,Deposito 6 Bulan,IDR,2018-01-05,,ACTIVE,2.23,715,4
1086,00000001086,TABUNGAN,Tabungan Junior,IDR,2012-02-26,,ACTIVE,5.94,716,10
1087,00000001087,TABUNGAN,Tabungan Junior,IDR,2022-09-15,,ACTIVE,1.03,717,2
1088,00000001088,TABUNGAN,Tabungan Reguler,IDR,2018-08-12,,ACTIVE,2.34,718,14
1089,00000001089,TABUNGAN,Tabungan Online,IDR,2017-01-02,,ACTIVE,7.42,718,14
1090,00000001090,TABUNGAN,Tabungan Online,IDR,2016-07-11,,ACTIVE,0.92,718,14
1091,00000001091,TABUNGAN,Tabungan Junior,IDR,2016-04-17,,ACTIVE,1.98,719,10
1092,00000001092,TABUNGAN,Tabungan Bisnis,IDR,2016-11-23,,ACTIVE,4.02,720,15
1093,00000001093,TABUNGAN,Tabungan Junior,IDR,2018-04-30,,ACTIVE,7.26,721,18
1094,00000001094,TABUNGAN,Tabungan Bisnis,IDR,2012-11-05,,ACTIVE,7.05,721,18
1095,00000001095,DEPOSITO,Deposito 3 Bulan,IDR,2021-08-15,,ACTIVE,3.55,722,16
1096,00000001096,TABUNGAN,Tabungan Reguler,IDR,2011-06-06,,ACTIVE,6.0,723,9
1097,00000001097,DEPOSITO,Deposito 3 Bulan,IDR,2023-12-19,,ACTIVE,1.83,723,9
1098,00000001098,DEPOSITO,Deposito 12 Bulan,IDR,2010-08-04,,ACTIVE,6.55,724,25
1099,00000001099,TABUNGAN,Tabungan Junior,IDR,2017-12-27,,ACTIVE,6.69,725,20
1100,00000001100,GIRO,Giro Reguler,IDR,2010-03-09,,ACTIVE,7.02,726,21
1101,00000001101,TABUNGAN,Tabungan Junior,IDR,2015-04-13,,ACTIVE,6.16,726,21
1102,00000001102,TABUNGAN,Tabungan Reguler,IDR,2019-02-11,,ACTIVE,6.54,727,3
1103,00000001103,GIRO,Giro Bisnis,IDR,2016-11-23,,ACTIVE,1.3,728,22
1104,00000001104,DEPOSITO,Deposito 6 Bulan,IDR,2021-10-27,,ACTIVE,1.32,728,22
1105,00000001105,GIRO,Giro Reguler,IDR,2012-11-17,,ACTIVE,2.75,729,8
1106,00000001106,DEPOSITO,Deposito 6 Bulan,IDR,2018-12-27,2023-07-01,CLOSED,3.32,730,18
1107,00000001107,TABUNGAN,Tabungan Bisnis,IDR,2017-08-08,,ACTIVE,6.45,731,16
1108,00000001108,TABUNGAN,Tabungan Online,IDR,2020-05-10,,ACTIVE,5.19,732,11
1109,00000001109,GIRO,Giro Bisnis,IDR,2024-01-24,,ACTIVE,2.45,733,13
1110,00000001110,GIRO,Giro Valas,IDR,2015-11-04,,ACTIVE,7.06,734,10
1111,00000001111,TABUNGAN,Tabungan Reguler,IDR,2019-02-09,,ACTIVE,3.28,735,14
1112,00000001112,GIRO,Giro Valas,IDR,2012-08-14,,ACTIVE,1.68,736,9
1113,00000001113,GIRO,Giro Bisnis,IDR,2019-11-18,,ACTIVE,4.62,736,9
1114,00000001114,GIRO,Giro Bisnis,IDR,2021-08-13,,ACTIVE,2.15,736,9
1115,00000001115,TABUNGAN,Tabungan Reguler,IDR,2024-05-14,,ACTIVE,6.48,737,3
1116,00000001116,TABUNGAN,Tabungan Bisnis,IDR,2014-10-16,,ACTIVE,2.96,737,3
1117,00000001117,GIRO,Giro Reguler,IDR,2023-05-25,,ACTIVE,5.53,737,3
1118,00000001118,GIRO,Giro Bisnis,IDR,2024-05-25,,ACTIVE,7.28,738,20
1119,00000001119,TABUNGAN,Tabungan Reguler,IDR,2011-08-07,,ACTIVE,1.56,739,19
1120,00000001120,TABUNGAN,Tabungan Junior,IDR,2023-03-08,,ACTIVE,3.17,740,12
1121,00000001121,TABUNGAN,Tabungan Bisnis,IDR,2011-03-05,,DORMANT,1.64,741,20
1122,00000001122,TABUNGAN,Tabungan Bisnis,IDR,2021-03-04,,ACTIVE,5.05,741,20
1123,00000001123,TABUNGAN,Tabungan Bisnis,IDR,2016-01-19,,ACTIVE,5.97,742,13
1124,00000001124,TABUNGAN,Tabungan Reguler,IDR,2011-02-25,,DORMANT,3.34,743,20
1125,00000001125,GIRO,Giro Reguler,USD,2017-08-21,,ACTIVE,1.25,744,16
1126,00000001126,GIRO,Giro Bisnis,USD,2019-05-29,2024-01-07,CLOSED,3.57,745,10
1127,00000001127,TABUNGAN,Tabungan Junior,USD,2022-11-12,,ACTIVE,2.9,746,12
1128,00000001128,DEPOSITO,Deposito 1 Bulan,IDR,2014-05-18,,ACTIVE,5.6,747,13
1129,00000001129,TABUNGAN,Tabungan Online,IDR,2018-11-26,,ACTIVE,5.55,747,13
1130,00000001130,DEPOSITO,Deposito 6 Bulan,IDR,2021-08-29,,ACTIVE,4.56,748,5
1131,00000001131,TABUNGAN,Tabungan Reguler,IDR,2011-08-15,,ACTIVE,5.24,748,5
1132,00000001132,TABUNGAN,Tabungan Online,IDR,2022-01-23,,ACTIVE,0.91,748,5
1133,00000001133,TABUNGAN,Tabungan Reguler,IDR,2015-06-30,,ACTIVE,7.24,749,19
1134,00000001134,GIRO,Giro Bisnis,IDR,2017-01-24,,ACTIVE,6.73,749,19
1135,00000001135,TABUNGAN,Tabungan Junior,IDR,2021-09-24,,ACTIVE,6.08,750,13
1136,00000001136,TABUNGAN,Tabungan Bisnis,IDR,2014-01-10,2015-01-27,CLOSED,6.03,751,8
1137,00000001137,GIRO,Giro Reguler,IDR,2020-04-05,,ACTIVE,7.02,752,7
1138,00000001138,TABUNGAN,Tabungan Online,IDR,2021-05-13,,ACTIVE,4.29,753,23
1139,00000001139,TABUNGAN,Tabungan Online,IDR,2020-11-26,,ACTIVE,7.19,754,1
1140,00000001140,DEPOSITO,Deposito 1 Bulan,IDR,2011-04-15,,ACTIVE,2.95,755,23
1141,00000001141,DEPOSITO,Deposito 3 Bulan,IDR,2013-05-17,,DORMANT,1.54,755,23
1142,00000001142,GIRO,Giro Bisnis,IDR,2021-01-28,,ACTIVE,0.71,755,23
1143,00000001143,TABUNGAN,Tabungan Online,IDR,2015-12-03,,ACTIVE,2.45,756,11
1144,00000001144,TABUNGAN,Tabungan Online,IDR,2013-10-19,,ACTIVE,4.92,756,11
1145,00000001145,DEPOSITO,Deposito 12 Bulan,IDR,2015-07-22,,ACTIVE,6.69,757,4
1146,00000001146,TABUNGAN,Tabungan Reguler,IDR,2018-08-25,,ACTIVE,1.01,758,13
1147,00000001147,TABUNGAN,Tabungan Bisnis,IDR,2023-09-12,,ACTIVE,5.74,758,13
1148,00000001148,TABUNGAN,Tabungan Reguler,IDR,2014-06-14,,ACTIVE,3.71,759,20
1149,00000001149,TABUNGAN,Tabungan Online,IDR,2017-05-28,2021-01-03,CLOSED,6.32,759,20
1150,00000001150,GIRO,Giro Bisnis,IDR,2014-03-11,,ACTIVE,2.78,760,17
1151,00000001151,GIRO,Giro Bisnis,IDR,2010-03-20,,ACTIVE,4.65,761,14
1152,00000001152,GIRO,Giro Valas,IDR,2017-03-08,,ACTIVE,5.21,761,14
1153,00000001153,GIRO,Giro Reguler,IDR,2023-07-29,,ACTIVE,2.86,761,14
1154,00000001154,DEPOSITO,Deposito 3 Bulan,IDR,2013-11-04,,ACTIVE,3.34,762,1
1155,00000001155,TABUNGAN,Tabungan Junior,IDR,2013-04-09,,ACTIVE,2.3,763,24
1156,00000001156,TABUNGAN,Tabungan Online,IDR,2020-09-24,,ACTIVE,5.26,764,6
1157,00000001157,TABUNGAN,Tabungan Junior,IDR,2018-03-02,,ACTIVE,4.6,765,16
1158,00000001158,TABUNGAN,Tabungan Junior,IDR,2011-01-26,,ACTIVE,6.45,766,21
1159,00000001159,DEPOSITO,Deposito 12 Bulan,IDR,2014-02-04,,ACTIVE,4.12,767,2
1160,00000001160,TABUNGAN,Tabungan Online,IDR,2020-10-18,,ACTIVE,0.85,768,18
1161,00000001161,GIRO,Giro Valas,IDR,2018-03-06,2020-06-09,CLOSED,6.2,769,14
1162,00000001162,TABUNGAN,Tabungan Junior,IDR,2020-07-20,,ACTIVE,2.05,769,14
1163,00000001163,TABUNGAN,Tabungan Junior,IDR,2013-03-09,,ACTIVE,6.27,770,9
1164,00000001164,GIRO,Giro Reguler,IDR,2022-10-04,,ACTIVE,7.43,770,9
1165,00000001165,DEPOSITO,Deposito 6 Bulan,IDR,2016-03-30,,ACTIVE,3.42,771,2
1166,00000001166,TABUNGAN,Tabungan Junior,IDR,2023-09-13,,ACTIVE,6.61,771,2
1167,00000001167,TABUNGAN,Tabungan Junior,IDR,2016-12-09,2022-03-23,CLOSED,4.11,772,18
1168,00000001168,DEPOSITO,Deposito 1 Bulan,IDR,2017-10-02,,ACTIVE,6.94,773,8
1169,00000001169,DEPOSITO,Deposito 1 Bulan,IDR,2010-07-28,,ACTIVE,0.94,773,8
1170,00000001170,TABUNGAN,Tabungan Junior,IDR,2015-03-09,,DORMANT,5.94,774,16
1171,00000001171,TABUNGAN,Tabungan Bisnis,IDR,2014-03-02,,ACTIVE,6.08,775,19
1172,00000001172,GIRO,Giro Reguler,IDR,2014-01-10,,ACTIVE,2.94,776,7
1173,00000001173,TABUNGAN,Tabungan Reguler,IDR,2017-03-07,,ACTIVE,1.81,776,7
1174,00000001174,DEPOSITO,Deposito 1 Bulan,IDR,2019-12-05,,ACTIVE,2.87,777,4
1175,00000001175,TABUNGAN,Tabungan Junior,IDR,2019-06-20,2023-12-10,CLOSED,2.57,777,4
1176,00000001176,TABUNGAN,Tabungan Online,IDR,2012-05-20,,ACTIVE,7.15,778,16
1177,00000001177,GIRO,Giro Valas,IDR,2017-04-05,,ACTIVE,2.63,779,3
1178,00000001178,GIRO,Giro Reguler,IDR,2011-06-23,,ACTIVE,6.78,779,3
1179,00000001179,TABUNGAN,Tabungan Reguler,IDR,2020-03-03,,ACTIVE,2.34,779,3
1180,00000001180,TABUNGAN,Tabungan Junior,IDR,2011-03-21,,ACTIVE,6.5,780,1
1181,00000001181,TABUNGAN,Tabungan Online,IDR,2018-06-26,,ACTIVE,4.84,781,2
1182,00000001182,DEPOSITO,Deposito 12 Bulan,USD,2011-09-09,,ACTIVE,3.6,782,18
1183,00000001183,TABUNGAN,Tabungan Online,IDR,2014-02-14,,ACTIVE,5.46,782,18
1184,00000001184,TABUNGAN,Tabungan Junior,IDR,2012-05-03,,ACTIVE,2.38,782,18
1185,00000001185,TABUNGAN,Tabungan Reguler,IDR,2013-06-24,,ACTIVE,1.88,783,9
1186,00000001186,GIRO,Giro Bisnis,IDR,2020-06-30,,ACTIVE,1.77,783,9
1187,00000001187,TABUNGAN,Tabungan Reguler,IDR,2016-10-06,,ACTIVE,6.39,784,23
1188,00000001188,DEPOSITO,Deposito 1 Bulan,IDR,2012-01-29,,ACTIVE,1.93,785,15
1189,00000001189,TABUNGAN,Tabungan Bisnis,IDR,2010-09-14,,ACTIVE,2.79,786,14
1190,00000001190,TABUNGAN,Tabungan Reguler,IDR,2015-04-11,,ACTIVE,5.65,787,6
1191,00000001191,TABUNGAN,Tabungan Junior,USD,2017-02-16,,ACTIVE,7.47,788,13
1192,00000001192,GIRO,Giro Valas,USD,2011-09-30,,ACTIVE,3.17,789,3
1193,00000001193,TABUNGAN,Tabungan Reguler,IDR,2017-10-23,,ACTIVE,6.56,790,6
1194,00000001194,TABUNGAN,Tabungan Junior,IDR,2015-06-15,,ACTIVE,6.11,790,6
1195,00000001195,DEPOSITO,Deposito 3 Bulan,IDR,2022-10-26,,DORMANT,1.43,790,6
1196,00000001196,DEPOSITO,Deposito 1 Bulan,IDR,2015-09-18,,ACTIVE,2.63,791,18
1197,00000001197,GIRO,Giro Bisnis,IDR,2012-08-28,,ACTIVE,1.2,791,18
1198,00000001198,DEPOSITO,Deposito 1 Bulan,IDR,2024-06-14,,ACTIVE,7.09,791,18
1199,00000001199,TABUNGAN,Tabungan Bisnis,IDR,2012-05-24,,ACTIVE,1.2,792,17
1200,00000001200,DEPOSITO,Deposito 3 Bulan,IDR,2019-09-23,,ACTIVE,6.44,793,8
1201,00000001201,TABUNGAN,Tabungan Bisnis,IDR,2019-08-19,,ACTIVE,5.27,794,2
